fid,VarZ,X,Y
"994",0,"676885","3375955"
"995",0,"676985","3375955"
"996",0,"677085","3375955"
"997",0,"677185","3375955"
"998",0,"677285","3375955"
"999",0,"677385","3375955"
"1000",0,"677485","3375955"
"1001",0,"677585","3375955"
"1002",0,"677685","3375955"
"1003",0,"677785","3375955"
"1004",0,"677885","3375955"
"1005",0,"677985","3375955"
"1006",0,"678085","3375955"
"1007",0,"678185","3375955"
"1008",0,"678285","3375955"
"1009",0,"678385","3375955"
"1010",0,"678485","3375955"
"1011",0,"678585","3375955"
"1012",0,"678685","3375955"
"1013",0,"678785","3375955"
"1014",0,"678885","3375955"
"1015",0,"678985","3375955"
"1016",0,"679085","3375955"
"1017",0,"679185","3375955"
"1018",0,"679285","3375955"
"1019",0,"679385","3375955"
"1020",0,"679485","3375955"
"1021",0,"679585","3375955"
"1022",0,"679685","3375955"
"1023",0,"679785","3375955"
"1024",0,"679885","3375955"
"1025",0,"679985","3375955"
"1026",0,"680085","3375955"
"1027",0,"680185","3375955"
"1028",0,"680285","3375955"
"1029",0,"680385","3375955"
"1030",0,"680485","3375955"
"1031",0,"680585","3375955"
"1032",0,"680685","3375955"
"1033",0,"680785","3375955"
"1034",0,"680885","3375955"
"1035",0,"680985","3375955"
"1036",0,"681085","3375955"
"1037",0,"681185","3375955"
"1038",0,"681285","3375955"
"1039",0,"681385","3375955"
"1040",0,"681485","3375955"
"1041",0,"681585","3375955"
"1042",0,"681685","3375955"
"1043",0,"681785","3375955"
"1044",0,"681885","3375955"
"1045",0,"681985","3375955"
"1046",0,"682085","3375955"
"1047",0,"682185","3375955"
"1048",0,"682285","3375955"
"1049",0,"682385","3375955"
"1050",0,"682485","3375955"
"1051",0,"682585","3375955"
"1052",0,"682685","3375955"
"1053",0,"682785","3375955"
"1054",0,"682885","3375955"
"1055",0,"682985","3375955"
"1056",0,"683085","3375955"
"1057",0,"683185","3375955"
"1058",0,"683285","3375955"
"1059",0,"683385","3375955"
"1060",0,"683485","3375955"
"1061",0,"683585","3375955"
"1062",0,"683685","3375955"
"1063",0,"683785","3375955"
"1064",0,"683885","3375955"
"1065",0,"683985","3375955"
"1066",0,"684085","3375955"
"1067",0,"684185","3375955"
"1068",0,"684285","3375955"
"1069",0,"684385","3375955"
"1070",0,"684485","3375955"
"1071",0,"684585","3375955"
"1072",0,"684685","3375955"
"1073",0,"684785","3375955"
"1074",0,"684885","3375955"
"1075",0,"684985","3375955"
"1076",0,"685085","3375955"
"1077",0,"685185","3375955"
"1078",0,"685285","3375955"
"1079",0,"685385","3375955"
"1080",0,"685485","3375955"
"1081",0,"685585","3375955"
"1082",0,"685685","3375955"
"1083",0,"685785","3375955"
"1084",0,"685885","3375955"
"1085",0,"685985","3375955"
"1086",0,"686085","3375955"
"1087",0,"686185","3375955"
"1088",0,"686285","3375955"
"1089",0,"686385","3375955"
"1090",0,"686485","3375955"
"1091",0,"686585","3375955"
"1092",0,"686685","3375955"
"1093",0,"686785","3375955"
"1094",0,"686885","3375955"
"1095",0,"686985","3375955"
"1096",0,"687085","3375955"
"1097",0,"687185","3375955"
"1098",0,"687285","3375955"
"1099",0,"687385","3375955"
"1100",0,"687485","3375955"
"1101",0,"687585","3375955"
"1102",0,"687685","3375955"
"1103",0,"687785","3375955"
"1104",0,"687885","3375955"
"1105",0,"687985","3375955"
"1106",0,"688085","3375955"
"1107",0,"688185","3375955"
"1108",0,"688285","3375955"
"1109",0,"688385","3375955"
"1110",0,"688485","3375955"
"1111",0,"688585","3375955"
"1112",0,"688685","3375955"
"1113",0,"688785","3375955"
"1114",0,"688885","3375955"
"1115",0,"688985","3375955"
"1116",0,"689085","3375955"
"1117",0,"689185","3375955"
"1118",0,"689285","3375955"
"1119",0,"689385","3375955"
"1120",0,"689485","3375955"
"1121",0,"689585","3375955"
"1122",0,"689685","3375955"
"1123",0,"689785","3375955"
"1124",0,"689885","3375955"
"1125",0,"689985","3375955"
"1126",0,"690085","3375955"
"1127",0,"690185","3375955"
"1128",0,"690285","3375955"
"1129",0,"690385","3375955"
"1130",0,"690485","3375955"
"1131",0,"690585","3375955"
"1132",0,"690685","3375955"
"1133",0,"690785","3375955"
"1134",0,"690885","3375955"
"1135",0,"690985","3375955"
"1136",0,"691085","3375955"
"1137",0,"691185","3375955"
"1138",0,"691285","3375955"
"1139",0,"691385","3375955"
"1140",0,"691485","3375955"
"1141",0,"691585","3375955"
"1142",0,"691685","3375955"
"1143",0,"691785","3375955"
"1144",0,"691885","3375955"
"1145",0,"691985","3375955"
"1146",0,"692085","3375955"
"1147",0,"692185","3375955"
"1148",0,"692285","3375955"
"1149",0,"692385","3375955"
"1150",0,"692485","3375955"
"1151",0,"692585","3375955"
"1152",0,"692685","3375955"
"1153",0,"692785","3375955"
"1154",0,"692885","3375955"
"1155",0,"692985","3375955"
"1156",0,"693085","3375955"
"1157",0,"693185","3375955"
"1158",0,"693285","3375955"
"1159",0,"693385","3375955"
"1160",0,"693485","3375955"
"1161",0,"693585","3375955"
"1162",0,"693685","3375955"
"1163",0,"693785","3375955"
"1164",0,"693885","3375955"
"1165",0,"693985","3375955"
"1166",0,"694085","3375955"
"1167",0,"694185","3375955"
"1168",0,"694285","3375955"
"1169",0,"694385","3375955"
"1170",0,"694485","3375955"
"1171",0,"675085","3375855"
"1172",0,"675185","3375855"
"1173",0,"675285","3375855"
"1174",0,"675385","3375855"
"1175",0,"675485","3375855"
"1176",0,"675585","3375855"
"1177",0,"675685","3375855"
"1178",0,"675785","3375855"
"1179",0,"675885","3375855"
"1180",0,"675985","3375855"
"1181",0,"676085","3375855"
"1182",0,"676185","3375855"
"1183",0,"676285","3375855"
"1184",0,"676385","3375855"
"1185",0,"676485","3375855"
"1186",0,"676585","3375855"
"1187",0,"676685","3375855"
"1188",0,"676785","3375855"
"1189",0,"676885","3375855"
"1190",0,"676985","3375855"
"1191",0,"677085","3375855"
"1192",0,"677185","3375855"
"1193",0,"677285","3375855"
"1194",0,"677385","3375855"
"1195",0,"677485","3375855"
"1196",0,"677585","3375855"
"1197",0,"677685","3375855"
"1198",0,"677785","3375855"
"1199",0,"677885","3375855"
"1200",0,"677985","3375855"
"1201",0,"678085","3375855"
"1202",0,"678185","3375855"
"1203",0,"678285","3375855"
"1204",0,"678385","3375855"
"1205",0,"678485","3375855"
"1206",0,"678585","3375855"
"1207",0,"678685","3375855"
"1208",0,"678785","3375855"
"1209",0,"678885","3375855"
"1210",0,"678985","3375855"
"1211",0,"679085","3375855"
"1212",0,"679185","3375855"
"1213",0,"679285","3375855"
"1214",0,"679385","3375855"
"1215",0,"679485","3375855"
"1216",0,"679585","3375855"
"1217",0,"679685","3375855"
"1218",0,"679785","3375855"
"1219",0,"679885","3375855"
"1220",0,"679985","3375855"
"1221",0,"680085","3375855"
"1222",0,"680185","3375855"
"1223",0,"680285","3375855"
"1224",0,"680385","3375855"
"1225",0,"680485","3375855"
"1226",0,"680585","3375855"
"1227",0,"680685","3375855"
"1228",0,"680785","3375855"
"1229",0,"680885","3375855"
"1230",0,"680985","3375855"
"1231",0,"681085","3375855"
"1232",0,"681185","3375855"
"1233",0,"681285","3375855"
"1234",0,"681385","3375855"
"1235",0,"681485","3375855"
"1236",0,"681585","3375855"
"1237",0,"681685","3375855"
"1238",0,"681785","3375855"
"1239",0,"681885","3375855"
"1240",0,"681985","3375855"
"1241",0,"682085","3375855"
"1242",0,"682185","3375855"
"1243",0,"682285","3375855"
"1244",0,"682385","3375855"
"1245",0,"682485","3375855"
"1246",0,"682585","3375855"
"1247",0,"682685","3375855"
"1248",0,"682785","3375855"
"1249",0,"682885","3375855"
"1250",0,"682985","3375855"
"1251",0,"683085","3375855"
"1252",0,"683185","3375855"
"1253",0,"683285","3375855"
"1254",0,"683385","3375855"
"1255",0,"683485","3375855"
"1256",0,"683585","3375855"
"1257",0,"683685","3375855"
"1258",0,"683785","3375855"
"1259",0,"683885","3375855"
"1260",0,"683985","3375855"
"1261",0,"684085","3375855"
"1262",0,"684185","3375855"
"1263",0,"684285","3375855"
"1264",0,"684385","3375855"
"1265",0,"684485","3375855"
"1266",0,"684585","3375855"
"1267",0,"684685","3375855"
"1268",0,"684785","3375855"
"1269",0,"684885","3375855"
"1270",0,"684985","3375855"
"1271",0,"685085","3375855"
"1272",0,"685185","3375855"
"1273",0,"685285","3375855"
"1274",0,"685385","3375855"
"1275",0,"685485","3375855"
"1276",0,"685585","3375855"
"1277",0,"685685","3375855"
"1278",0,"685785","3375855"
"1279",0,"685885","3375855"
"1280",0,"685985","3375855"
"1281",0,"686085","3375855"
"1282",0,"686185","3375855"
"1283",0,"686285","3375855"
"1284",0,"686385","3375855"
"1285",0,"686485","3375855"
"1286",0,"686585","3375855"
"1287",0,"686685","3375855"
"1288",0,"686785","3375855"
"1289",0,"686885","3375855"
"1290",0,"686985","3375855"
"1291",0,"687085","3375855"
"1292",0,"687185","3375855"
"1293",0,"687285","3375855"
"1294",0,"687385","3375855"
"1295",0,"687485","3375855"
"1296",0,"687585","3375855"
"1297",0,"687685","3375855"
"1298",0,"687785","3375855"
"1299",0,"687885","3375855"
"1300",0,"687985","3375855"
"1301",0,"688085","3375855"
"1302",0,"688185","3375855"
"1303",0,"688285","3375855"
"1304",0,"688385","3375855"
"1305",0,"688485","3375855"
"1306",0,"688585","3375855"
"1307",0,"688685","3375855"
"1308",0,"688785","3375855"
"1309",0,"688885","3375855"
"1310",0,"688985","3375855"
"1311",0,"689085","3375855"
"1312",0,"689185","3375855"
"1313",0,"689285","3375855"
"1314",-0.11045311,"689385","3375855"
"1315",0,"689485","3375855"
"1316",-0.27680337,"689585","3375855"
"1317",-0.17815439,"689685","3375855"
"1318",1.55291808,"689785","3375855"
"1319",-0.08649882,"689885","3375855"
"1320",-0.26590639,"689985","3375855"
"1321",0,"690085","3375855"
"1322",0.57361472,"690185","3375855"
"1323",-0.02734162,"690285","3375855"
"1324",0,"690385","3375855"
"1325",-0.24627605,"690485","3375855"
"1326",-0.18308559,"690585","3375855"
"1327",-0.30868256,"690685","3375855"
"1328",-0.10337339,"690785","3375855"
"1329",0,"690885","3375855"
"1330",0,"690985","3375855"
"1331",-0.26080629,"691085","3375855"
"1332",-0.06456292,"691185","3375855"
"1333",0,"691285","3375855"
"1334",-0.41921693,"691385","3375855"
"1335",-0.07495639,"691485","3375855"
"1336",0.28145072,"691585","3375855"
"1337",-0.06952926,"691685","3375855"
"1338",-0.20607461,"691785","3375855"
"1339",0,"691885","3375855"
"1340",-0.07767259,"691985","3375855"
"1341",-0.2100746,"692085","3375855"
"1342",-0.23802722,"692185","3375855"
"1343",0,"692285","3375855"
"1344",0,"692385","3375855"
"1345",0,"692485","3375855"
"1346",0,"692585","3375855"
"1347",0.76422912,"692685","3375855"
"1348",0.88361114,"692785","3375855"
"1349",0,"692885","3375855"
"1350",0.08809909,"692985","3375855"
"1351",-0.09305648,"693085","3375855"
"1352",0,"693185","3375855"
"1353",-0.26367506,"693285","3375855"
"1354",-0.18625763,"693385","3375855"
"1355",0,"693485","3375855"
"1356",0.35156566,"693585","3375855"
"1357",0,"693685","3375855"
"1358",0,"693785","3375855"
"1359",-0.89252961,"693885","3375855"
"1360",-0.11580792,"693985","3375855"
"1361",0,"694085","3375855"
"1362",0,"694185","3375855"
"1363",0,"694285","3375855"
"1364",-0.23221645,"694385","3375855"
"1365",1.00409424,"694485","3375855"
"1366",0,"675085","3375755"
"1367",0,"675185","3375755"
"1368",0,"675285","3375755"
"1369",0,"675385","3375755"
"1370",0,"675485","3375755"
"1371",0,"675585","3375755"
"1372",0,"675685","3375755"
"1373",0,"675785","3375755"
"1374",0,"675885","3375755"
"1375",0,"675985","3375755"
"1376",0,"676085","3375755"
"1377",0,"676185","3375755"
"1378",0,"676285","3375755"
"1379",0,"676385","3375755"
"1380",0,"676485","3375755"
"1381",0,"676585","3375755"
"1382",0,"676685","3375755"
"1383",0,"676785","3375755"
"1384",0,"676885","3375755"
"1385",0,"676985","3375755"
"1386",0,"677085","3375755"
"1387",0,"677185","3375755"
"1388",0,"677285","3375755"
"1389",0,"677385","3375755"
"1390",0,"677485","3375755"
"1391",0,"677585","3375755"
"1392",0,"677685","3375755"
"1393",0,"677785","3375755"
"1394",0,"677885","3375755"
"1395",0,"677985","3375755"
"1396",0,"678085","3375755"
"1397",0,"678185","3375755"
"1398",0,"678285","3375755"
"1399",0,"678385","3375755"
"1400",0,"678485","3375755"
"1401",0,"678585","3375755"
"1402",0,"678685","3375755"
"1403",0,"678785","3375755"
"1404",0,"678885","3375755"
"1405",0,"678985","3375755"
"1406",0,"679085","3375755"
"1407",0,"679185","3375755"
"1408",0,"679285","3375755"
"1409",0,"679385","3375755"
"1410",0,"679485","3375755"
"1411",0,"679585","3375755"
"1412",0,"679685","3375755"
"1413",0,"679785","3375755"
"1414",0,"679885","3375755"
"1415",0,"679985","3375755"
"1416",0,"680085","3375755"
"1417",0,"680185","3375755"
"1418",0,"680285","3375755"
"1419",0,"680385","3375755"
"1420",0,"680485","3375755"
"1421",0,"680585","3375755"
"1422",0,"680685","3375755"
"1423",0,"680785","3375755"
"1424",0,"680885","3375755"
"1425",0,"680985","3375755"
"1426",0,"681085","3375755"
"1427",0,"681185","3375755"
"1428",0,"681285","3375755"
"1429",0,"681385","3375755"
"1430",0,"681485","3375755"
"1431",0,"681585","3375755"
"1432",0,"681685","3375755"
"1433",0,"681785","3375755"
"1434",0,"681885","3375755"
"1435",0,"681985","3375755"
"1436",0,"682085","3375755"
"1437",0,"682185","3375755"
"1438",0,"682285","3375755"
"1439",0,"682385","3375755"
"1440",0,"682485","3375755"
"1441",0,"682585","3375755"
"1442",0,"682685","3375755"
"1443",0,"682785","3375755"
"1444",0,"682885","3375755"
"1445",0,"682985","3375755"
"1446",0,"683085","3375755"
"1447",0,"683185","3375755"
"1448",0,"683285","3375755"
"1449",0,"683385","3375755"
"1450",0,"683485","3375755"
"1451",0,"683585","3375755"
"1452",-0.12295101,"683685","3375755"
"1453",0,"683785","3375755"
"1454",0,"683885","3375755"
"1455",0,"683985","3375755"
"1456",-0.2525669,"684085","3375755"
"1457",-0.20521711,"684185","3375755"
"1458",-0.18450019,"684285","3375755"
"1459",0,"684385","3375755"
"1460",0,"684485","3375755"
"1461",0,"684585","3375755"
"1462",-0.11671036,"684685","3375755"
"1463",0,"684785","3375755"
"1464",0,"684885","3375755"
"1465",0,"684985","3375755"
"1466",0,"685085","3375755"
"1467",0,"685185","3375755"
"1468",0,"685285","3375755"
"1469",0,"685385","3375755"
"1470",0,"685485","3375755"
"1471",0,"685585","3375755"
"1472",-0.04,"685685","3375755"
"1473",0,"685785","3375755"
"1474",0.08430386,"685885","3375755"
"1475",0,"685985","3375755"
"1476",0.66666317,"686085","3375755"
"1477",0,"686185","3375755"
"1478",0,"686285","3375755"
"1479",0,"686385","3375755"
"1480",-0.06532618,"686485","3375755"
"1481",-0.40233648,"686585","3375755"
"1482",0,"686685","3375755"
"1483",0.14977072,"686785","3375755"
"1484",0,"686885","3375755"
"1485",-0.14194913,"686985","3375755"
"1486",0,"687085","3375755"
"1487",0,"687185","3375755"
"1488",-0.09143242,"687285","3375755"
"1489",0,"687385","3375755"
"1490",-0.15117753,"687485","3375755"
"1491",0,"687585","3375755"
"1492",-0.184909,"687685","3375755"
"1493",-0.03000392,"687785","3375755"
"1494",-0.11138306,"687885","3375755"
"1495",1.30748641,"687985","3375755"
"1496",0,"688085","3375755"
"1497",-0.12508519,"688185","3375755"
"1498",-0.22030094,"688285","3375755"
"1499",0,"688385","3375755"
"1500",0,"688485","3375755"
"1501",0,"688585","3375755"
"1502",0,"688685","3375755"
"1503",0,"688785","3375755"
"1504",0,"688885","3375755"
"1505",0,"688985","3375755"
"1506",-0.22225064,"689085","3375755"
"1507",-0.15413253,"689185","3375755"
"1508",-0.22796559,"689285","3375755"
"1509",-0.25512096,"689385","3375755"
"1510",-0.20261845,"689485","3375755"
"1511",0,"689585","3375755"
"1512",-0.14539054,"689685","3375755"
"1513",1.41840863,"689785","3375755"
"1514",-0.10259488,"689885","3375755"
"1515",-0.19201042,"689985","3375755"
"1516",-0.19564947,"690085","3375755"
"1517",-0.1307849,"690185","3375755"
"1518",-0.64279014,"690285","3375755"
"1519",0.41828924,"690385","3375755"
"1520",0,"690485","3375755"
"1521",-0.24868916,"690585","3375755"
"1522",0,"690685","3375755"
"1523",-0.26941717,"690785","3375755"
"1524",0.69439226,"690885","3375755"
"1525",-0.18626945,"690985","3375755"
"1526",-0.39311686,"691085","3375755"
"1527",-0.44459629,"691185","3375755"
"1528",0,"691285","3375755"
"1529",0,"691385","3375755"
"1530",-0.02906297,"691485","3375755"
"1531",-0.14420736,"691585","3375755"
"1532",-0.04103538,"691685","3375755"
"1533",-0.00658004,"691785","3375755"
"1534",-0.21481501,"691885","3375755"
"1535",0,"691985","3375755"
"1536",-0.368884,"692085","3375755"
"1537",-0.16897175,"692185","3375755"
"1538",-0.28178361,"692285","3375755"
"1539",-0.17738825,"692385","3375755"
"1540",0,"692485","3375755"
"1541",1.02393413,"692585","3375755"
"1542",0.60472172,"692685","3375755"
"1543",0.11636738,"692785","3375755"
"1544",-0.01350435,"692885","3375755"
"1545",-0.15779768,"692985","3375755"
"1546",0,"693085","3375755"
"1547",0,"693185","3375755"
"1548",-0.27339691,"693285","3375755"
"1549",-0.30496204,"693385","3375755"
"1550",-0.43923578,"693485","3375755"
"1551",0,"693585","3375755"
"1552",-0.91000003,"693685","3375755"
"1553",0,"693785","3375755"
"1554",-0.97571236,"693885","3375755"
"1555",0,"693985","3375755"
"1556",-0.04517885,"694085","3375755"
"1557",-0.09971467,"694185","3375755"
"1558",0,"694285","3375755"
"1559",-0.38744289,"694385","3375755"
"1560",-0.55037862,"694485","3375755"
"1561",0,"675085","3375655"
"1562",0,"675185","3375655"
"1563",0,"675285","3375655"
"1564",0,"675385","3375655"
"1565",0,"675485","3375655"
"1566",0,"675585","3375655"
"1567",0,"675685","3375655"
"1568",0,"675785","3375655"
"1569",0,"675885","3375655"
"1570",0,"675985","3375655"
"1571",0,"676085","3375655"
"1572",0,"676185","3375655"
"1573",0,"676285","3375655"
"1574",0,"676385","3375655"
"1575",0,"676485","3375655"
"1576",0,"676585","3375655"
"1577",0,"676685","3375655"
"1578",0,"676785","3375655"
"1579",0,"676885","3375655"
"1580",0,"676985","3375655"
"1581",0,"677085","3375655"
"1582",0,"677185","3375655"
"1583",0,"677285","3375655"
"1584",0,"677385","3375655"
"1585",0,"677485","3375655"
"1586",0,"677585","3375655"
"1587",0.06137943,"677685","3375655"
"1588",0,"677785","3375655"
"1589",0,"677885","3375655"
"1590",-0.12855147,"677985","3375655"
"1591",-0.21600337,"678085","3375655"
"1592",0,"678185","3375655"
"1593",0,"678285","3375655"
"1594",-0.18203701,"678385","3375655"
"1595",-0.12372316,"678485","3375655"
"1596",-0.11323932,"678585","3375655"
"1597",-0.07824279,"678685","3375655"
"1598",-0.01398414,"678785","3375655"
"1599",0,"678885","3375655"
"1600",-0.10323334,"678985","3375655"
"1601",0,"679085","3375655"
"1602",0.02650268,"679185","3375655"
"1603",-0.22339013,"679285","3375655"
"1604",0,"679385","3375655"
"1605",-0.1045891,"679485","3375655"
"1606",0.00519021,"679585","3375655"
"1607",0,"679685","3375655"
"1608",-0.10328335,"679785","3375655"
"1609",-0.07383304,"679885","3375655"
